iter	Logloss
314	0.06833520567
315	0.06831315076
316	0.06826730046
317	0.06820831203
318	0.06812513737
319	0.06806358923
320	0.0679888864
321	0.06785012452
322	0.06774533959
323	0.06766707561
324	0.06761570604
325	0.06751432621
326	0.06745801122
327	0.06739178086
328	0.06735151499
329	0.06729776904
330	0.06722561806
331	0.06717533788
332	0.06713168766
333	0.06709673189
334	0.06704972432
335	0.06696676424
336	0.0668470813
337	0.06674741677
338	0.06670025402
339	0.06665612572
340	0.06656806478
341	0.06655118079
342	0.06648109371
343	0.06642198007
344	0.06637404045
345	0.06631186695
346	0.06628589028
347	0.06623503417
348	0.06619522617
349	0.06611971168
350	0.06609255191
351	0.06600956125
352	0.06595236054
353	0.06583130488
354	0.06578668246
355	0.06573180243
356	0.06560116392
357	0.06554978243
358	0.06551625337
359	0.06547573931
360	0.0654361803
361	0.06538623773
362	0.06531861509
363	0.06527939293
364	0.06524062668
365	0.06520962845
366	0.06517335012
367	0.06509260567
368	0.06505795435
369	0.06493548028
370	0.06491772115
371	0.06491222319
372	0.06487365341
373	0.06480060152
374	0.06477157736
375	0.06466239701
376	0.06462424492
377	0.06457940679
378	0.06451877057
379	0.06451135209
380	0.06448202035
381	0.06437544105
382	0.0642689001
383	0.06422852098
384	0.06417962907
385	0.06416346208
386	0.06412243437
387	0.06410442266
388	0.06408174536
389	0.06393858591
390	0.06390356963
391	0.06386357756
392	0.0637994891
393	0.06378903352
394	0.06377568089
395	0.06376685312
396	0.06374012425
397	0.06370026724
398	0.06367437028
399	0.06361207205
400	0.06357916917
401	0.0634080157
402	0.06334994912
403	0.06331346217
404	0.06327902914
405	0.06324500301
406	0.06318790191
407	0.06315631858
408	0.06312289178
409	0.06309123701
410	0.06301051283
411	0.06297228882
412	0.06288677766
413	0.06283130132
414	0.06281496695
415	0.06276515108
416	0.06272950511
417	0.06269653164
418	0.06264009348
419	0.06254441099
420	0.06251289868
421	0.06247504407
422	0.0623418832
423	0.06224421157
424	0.06221156243
425	0.06218284144
426	0.06215126096
427	0.06209739505
428	0.06203338785
429	0.0619792796
430	0.06195297779
431	0.06191064257
432	0.06189573353
433	0.06186097202
434	0.06184589971
435	0.06177229456
436	0.06171148708
437	0.06168723545
438	0.06161960047
439	0.06155771418
440	0.06155063157
441	0.06154389745
442	0.06144620803
443	0.06138547277
444	0.06135631194
445	0.06132612901
446	0.06129386731
447	0.06124715454
448	0.06123325855
449	0.06120741641
450	0.06115873076
451	0.06113416351
452	0.06108306017
453	0.06104136122
454	0.06100145488
455	0.0609254821
456	0.06091305941
457	0.06084302022
458	0.06080049424
459	0.06075552394
460	0.06066598052
461	0.06058357494
462	0.0605568507
463	0.06050351935
464	0.06047215687
465	0.06044889052
466	0.06041842998
467	0.06030145479
468	0.06025238448
469	0.060233727
470	0.06017849406
471	0.06015398
472	0.06011419994
473	0.06009267058
474	0.06006536855
475	0.06003994766
476	0.05996365779
477	0.05991705952
478	0.05986975299
479	0.05984606851
480	0.05980448095
481	0.05978703471
482	0.05976102152
483	0.05973761273
484	0.05971156208
485	0.05968969298
486	0.05964459678
487	0.05962424179
488	0.05958285201
489	0.05956108522
490	0.05953211542
491	0.05946883304
492	0.05943940669
493	0.05940098035
494	0.05936535864
495	0.05933075492
496	0.05929627669
497	0.05925902221
498	0.05923126494
499	0.05920515193
500	0.05918644091
501	0.05916186337
502	0.05912986973
503	0.0591146016
504	0.05907141606
505	0.05902374278
506	0.05898369601
507	0.05894143967
508	0.05891837002
509	0.05890435082
510	0.05887355669
511	0.05881984697
512	0.05873331963
513	0.05871614317
514	0.05868752393
515	0.05865185768
516	0.05863314038
517	0.05858937478
518	0.05852916865
519	0.05847133263
520	0.05839201759
521	0.05836700314
522	0.05834942238
523	0.05832384412
524	0.05827745851
525	0.05822736488
526	0.05817141104
527	0.05815008657
528	0.0581453634
529	0.05810002231
530	0.05805542818
531	0.05803588962
532	0.05798353933
533	0.05796149929
534	0.05792089035
535	0.05789483739
536	0.05782328371
537	0.05779724681
538	0.05776372503
539	0.05772116761
540	0.05768999353
541	0.05762927324
542	0.05756316197
543	0.0575291816
544	0.05745124376
545	0.05741203854
546	0.05735734096
547	0.0573270833
548	0.0572882372
549	0.05721833757
550	0.05721388938
551	0.05721052503
552	0.05718177768
553	0.05714820431
554	0.05708486671
555	0.05704461104
556	0.05701668939
557	0.05697216505
558	0.05693798961
559	0.05692207811
560	0.05691149759
561	0.05690846859
562	0.05685781753
563	0.05683321025
564	0.05681449731
565	0.05677733146
566	0.056708753
567	0.05668572818
568	0.05659099428
569	0.05655114344
570	0.05649142993
571	0.05645977907
572	0.05645594879
573	0.05640774575
574	0.05636675259
575	0.05636397657
576	0.05634409342
577	0.05632019759
578	0.05629714919
579	0.05628087795
580	0.05624264549
581	0.05622474141
582	0.05620792484
583	0.0562052412
584	0.05618061039
585	0.05616094306
586	0.05614649539
587	0.05611720659
588	0.05610239905
589	0.05608013583
590	0.05605545307
591	0.05602160325
592	0.05599238477
593	0.05596404864
594	0.05596148825
595	0.05594296442
596	0.05591638817
597	0.05583998117
598	0.05580346628
599	0.05572558583
600	0.05570807242
601	0.05566952852
602	0.05561122392
603	0.05554474958
604	0.05549579358
605	0.05547220599
606	0.05537055953
607	0.05532607305
608	0.05529322887
609	0.05519984193
610	0.0551641368
611	0.05513713012
612	0.05512533318
613	0.05510548968
614	0.05509605633
615	0.05502891869
616	0.05500187861
617	0.05497683493
618	0.05491672306
619	0.05489399351
620	0.0548634856
621	0.05484197997
622	0.0548252836
623	0.05476476258
624	0.05474322136
625	0.05470181436
626	0.05468709397
627	0.05466682479
628	0.05464856829
629	0.05461434687
630	0.05458415341
631	0.05454367203
632	0.05452489181
633	0.0544907234
634	0.05447101034
635	0.0544422858
636	0.05442718676
637	0.05442487356
638	0.05439788407
639	0.05431621327
640	0.05430093403
641	0.05427399155
642	0.05426161356
643	0.05420333542
644	0.0541837183
645	0.05416582766
646	0.05412759199
647	0.05404423531
648	0.05404198253
649	0.05401066419
650	0.05399237829
651	0.05397435955
652	0.05396583753
653	0.05394623985
654	0.05393194312
655	0.05390520978
656	0.05387880109
657	0.05385565909
658	0.05385219736
659	0.05382245845
660	0.05378586421
661	0.05376592654
662	0.05370132045
663	0.05368261386
664	0.05363074948
665	0.05361443643
666	0.05358964758
667	0.05353268538
668	0.05345997284
669	0.053438889
670	0.05337209987
671	0.05333354631
672	0.05331849238
673	0.05328692681
674	0.05325403962
675	0.05322307467
676	0.05317162019
677	0.05312345278
678	0.05310784271
679	0.05306781436
680	0.05300708959
681	0.0529941259
682	0.05296490639
683	0.05290933513
684	0.05284806161
685	0.05284425352
686	0.05279838281
687	0.05279478781
688	0.05277625354
689	0.05276526808
690	0.05272202812
691	0.05267973844
692	0.05265591436
693	0.05261600676
694	0.0525706816
695	0.05253689967
696	0.05251819392
697	0.0525017648
698	0.0524855398
699	0.05240966462
700	0.05239723524
701	0.05238079279
702	0.05237734065
703	0.05236156981
704	0.05234498541
705	0.05232933252
706	0.05229086304
707	0.052282243
708	0.05224662057
709	0.05222159371
710	0.05220672979
711	0.05218009963
712	0.05216586816
713	0.05212198099
714	0.05207722988
715	0.05206888218
716	0.05200356312
717	0.05198258632
718	0.05195202218
719	0.05191655339
720	0.0518842796
721	0.05181704181
722	0.05177817733
723	0.05174841828
724	0.05168633901
725	0.05167314436
726	0.05166179524
727	0.05162992872
728	0.05160896061
729	0.05157603714
730	0.05155185276
731	0.05152320576
732	0.05146571412
733	0.05144141825
734	0.05139832114
735	0.05133249408
736	0.05131839418
737	0.05129617039
738	0.05128415254
739	0.0512618871
740	0.05123126006
741	0.05121352009
742	0.05120227196
743	0.05113445284
744	0.05112363352
745	0.05102902545
746	0.05097059505
747	0.05092950007
748	0.05089513895
749	0.05086895121
750	0.05085000344
751	0.05083326569
752	0.0508106373
753	0.05076217317
754	0.0507477247
755	0.05068617469
756	0.05067323984
757	0.05063999107
758	0.05061552151
759	0.0506032807
760	0.05056725831
761	0.05055050018
762	0.05052964079
763	0.05051841205
764	0.05050371374
765	0.05048344223
766	0.05042862786
767	0.05040480185
768	0.05038345947
769	0.05036780901
770	0.05035104907
771	0.05034215522
772	0.0503000493
773	0.05027699838
774	0.05025407729
775	0.05023714347
776	0.05021122289
777	0.05016230974
778	0.05013124101
779	0.05006906069
780	0.05003437474
781	0.04999533653
782	0.04998479581
783	0.04993889402
784	0.04992100841
785	0.0499017751
786	0.04987350963
787	0.04985748766
788	0.04984188448
789	0.04981675011
790	0.04977603013
791	0.04976164866
792	0.04970519349
793	0.04964664539
794	0.04962656439
795	0.04961092091
796	0.04957088374
797	0.04955688495
798	0.0495300525
799	0.04947660331
800	0.04944593294
801	0.0494292865
802	0.0493800439
803	0.04935736173
804	0.04934737955
805	0.04930630721
806	0.04928698725
807	0.04927240852
808	0.0492573026
809	0.04923161424
810	0.04922215096
811	0.04919073599
812	0.04915839185
813	0.04914514988
814	0.04911269666
815	0.04909716911
816	0.04906735673
817	0.04905402487
818	0.04904225737
819	0.04900558334
820	0.04896594483
821	0.04895206655
822	0.0489180872
823	0.04890684454
824	0.04888420226
825	0.04885126341
826	0.04884301863
827	0.04882315689
828	0.0488137189
829	0.04879914432
830	0.04876197598
831	0.04871833253
832	0.04866799708
833	0.04865712918
834	0.04863885834
835	0.04859629715
836	0.04855341992
837	0.04852882427
838	0.04850978152
839	0.04847751708
840	0.0484512086
841	0.04841064447
842	0.04837707192
843	0.04835439141
844	0.04834053206
845	0.04831277056
846	0.04828284801
847	0.04826058745
848	0.04821287158
849	0.04816964454
850	0.04815199543
851	0.04814221195
852	0.04812744391
853	0.04811454928
854	0.04809723906
855	0.04806190733
856	0.04802552382
857	0.04799707057
858	0.04795335134
859	0.04792675873
860	0.04786727425
861	0.0478580462
862	0.04783043959
863	0.04781713394
864	0.04778729375
865	0.04777658316
866	0.04773467199
867	0.04772301294
868	0.04771397413
869	0.04765745818
870	0.04764669054
871	0.04763459821
872	0.04758034712
873	0.04755404818
874	0.04754368828
875	0.0475193111
876	0.04750448422
877	0.04749317664
878	0.04746923094
879	0.04744903311
880	0.04743543503
881	0.04742674956
882	0.0474054999
883	0.04739040438
884	0.04733798846
885	0.04731680284
886	0.04730030343
887	0.0472737636
888	0.04726260073
889	0.04722555295
890	0.04719622915
891	0.04715959166
892	0.04714025747
893	0.04709917384
894	0.04709150227
895	0.04707572574
896	0.04707310403
897	0.04703931868
898	0.04700831758
899	0.04698469567
900	0.04693487014
901	0.04690806249
902	0.04689160277
903	0.04686931151
904	0.04684587376
905	0.04682053178
906	0.04679266798
907	0.04676774402
908	0.04676578193
909	0.04674077932
910	0.04672595328
911	0.04671525936
912	0.04670252043
913	0.04667899993
914	0.04665756948
915	0.04662109066
916	0.04658854655
917	0.0465698679
918	0.04654920243
919	0.04651486427
920	0.04648727083
921	0.04647229093
922	0.04645988952
923	0.04645748831
924	0.04643443926
925	0.04640515156
926	0.04638541911
927	0.04636537611
928	0.04633329779
929	0.04628698201
930	0.04624707981
931	0.04619452995
932	0.04618262005
933	0.04616763388
934	0.04615694833
935	0.04612074334
936	0.04610822461
937	0.04609764063
938	0.04604267478
939	0.04601260338
940	0.04598525102
941	0.04597627146
942	0.04592501715
943	0.04590276226
944	0.04586857264
945	0.04585158993
946	0.04583758308
947	0.04582861921
948	0.0458146665
949	0.04579449404
950	0.04575656589
951	0.04574143767
952	0.04571102241
953	0.04569597318
954	0.04567397981
955	0.04565795956
956	0.04565004647
957	0.0456374115
958	0.04560628542
959	0.04558263967
960	0.04556664204
961	0.0455515345
962	0.04552922167
963	0.04550266861
964	0.04548070919
965	0.04545096603
966	0.04541831491
967	0.04539963055
968	0.0453702671
969	0.04532429912
970	0.0452987636
971	0.04529123948
972	0.04525044306
973	0.04523933734
974	0.04522806237
975	0.04521262492
976	0.04519416257
977	0.04515629215
978	0.04512715113
979	0.04509180446
980	0.0450781029
981	0.04506154387
982	0.04503415671
983	0.04501725833
984	0.0450058222
985	0.04498522259
986	0.04495463486
987	0.04493190228
988	0.04492090631
989	0.04489406295
990	0.04488297228
991	0.04487512545
992	0.04485549418
993	0.04483966372
994	0.04481017196
995	0.04479440741
996	0.04478152608
997	0.04475614725
998	0.04472995916
999	0.04471312125
